5.	0.	2.
5.	0.	1.
3.	1.5707963267948948	3.
3.	4.017885833486742	2.
2.	2.5157786471585224	2.
3.	3.141592653589788	2.
3.	6.057629357052137	1.
2.	0.0987346859510533	1.
3.	3.141592653589554	1.
0.	3.	1.
2.	0.0987346859510668	1.
0.	1.	2.
2.	2.1886687225547194	2.
1.	1.7290389007329579	2.
0.	3.	2.
2.	2.0055910351403496	2.
1.	5.074522366041336	2.
2.	0.7844006173326521	3.
3.	3.141592653589796	3.
0.	2.	3.
2.	0.1678540879794271	3.
0.	1.	3.
2.	0.7906298193862764	3.
1.	3.1415926535897967	3.
2.	0.18779677261051594	1.
0.	2.	3.
2.	0.1740832900330485	3.
1.	0.8159447001756959	3.
2.	0.9121710657414274	2.
3.	2.4571423613534207	2.
0.	1.	3.
2.	1.808460541684625	3.
1.	3.38907674968133	3.
2.	0.2665758597191292	1.
3.	4.71238898038469	1.
0.	3.	2.
2.	0.7859612060387635	2.
1.	2.0934187993792377	2.
2.	1.568051844810734	3.
3.	5.397383264757574	3.
0.	3.	2.
2.	1.5749107609175543	2.
1.	0.954523012983882	2.
2.	1.1495096212287659	3.
3.	2.8191688565339246	3.
