5.	0.	2.
5.	0.	1.
3.	6.28318530717944	3.
3.	3.3355717325349388	2.
2.	2.8198799489878836	2.
3.	3.1415926535897922	2.
3.	5.793212907106728	1.
2.	0.7296712011973443	1.
3.	3.1415926535897967	1.
0.	3.	1.
2.	0.7296712011973449	1.
0.	1.	2.
2.	2.034532284264931	2.
1.	1.5743492533835717	2.
0.	3.	2.
2.	1.574349589807979	2.
1.	5.497742957362242	2.
2.	1.5548096367044484	3.
3.	3.141592653589796	3.
0.	2.	3.
2.	0.0053277308900141936	3.
0.	1.	3.
2.	1.5583624735780022	3.
1.	3.1415926535837	3.
2.	1.2309237073568378	1.
0.	2.	3.
2.	0.008880567763427532	3.
1.	0.9552928144299162	3.
2.	0.9553106670115113	2.
3.	2.3583701266874306	2.
0.	1.	3.
2.	1.5748988182474373	3.
1.	3.9204634619286605	3.
2.	3.1214930815162516	1.
0.	3.	2.
2.	1.0421947082353205	2.
1.	1.5823083909548896	2.
2.	1.0522441242258143	3.
3.	5.495980598867097	3.
0.	3.	2.
2.	2.3481832629671033	2.
1.	0.6236022835403532	2.
2.	0.9578830571681962	3.
3.	2.621128592574515	3.
