5.	0.	2.
5.	0.	1.
3.	3.1415926535897674	3.
3.	1.1729527404785904	2.
2.	0.8275392483651993	2.
3.	3.1415926535897682	2.
3.	1.7520428819177125	1.
2.	1.6270671938561292	1.
3.	3.141592653589793	1.
0.	3.	1.
2.	1.6270671938561287	1.
0.	1.	2.
2.	0.788428617290741	2.
1.	4.713483541999321	2.
0.	3.	2.
2.	1.542831601625571	2.
1.	1.5316703901640838	2.
2.	0.7266149319250722	3.
3.	3.141592653589802	3.
0.	2.	3.
2.	0.6484484551268231	3.
1.	3.1415926535897913	3.
0.	1.	3.
2.	0.6487529756018765	3.
1.	3.141592653589812	3.
2.	0.07840296598792687	1.
0.	2.	3.
2.	0.726919452400125	3.
1.	4.096171996483095	3.
2.	0.9551321189307026	2.
3.	5.509874697854293	2.
0.	1.	3.
2.	1.5936012519801304	3.
1.	0.7490586575223481	3.
2.	1.5614796464622784	1.
3.	3.1415926535897927	1.
0.	3.	2.
2.	1.019909568356445	2.
1.	4.650576496850106	2.
2.	1.075839878540975	3.
3.	0.795283037476328	3.
0.	3.	2.
2.	0.8308031050194515	2.
1.	3.8002565141018643	2.
2.	2.171941108102897	3.
3.	5.776882670570681	3.
