5.	0.	2.
5.	0.	1.
3.	3.1415926535958163	3.
3.	5.104441192393187	2.
2.	0.7871811104878246	2.
3.	3.141592653598106	2.
3.	1.3748076615592624	1.
2.	1.5733089556998092	1.
3.	3.141592653589793	1.
0.	3.	1.
2.	1.57330895569981	1.
0.	1.	2.
2.	0.7854044761733466	2.
1.	4.712391212377287	2.
0.	3.	2.
2.	1.5695400282052028	2.
1.	1.5690196910783973	2.
2.	0.7827332021100948	3.
3.	3.1415926535896284	3.
0.	2.	3.
2.	0.7791799390877546	3.
1.	3.1415926535897927	3.
0.	1.	3.
2.	0.7791799671278763	3.
1.	3.141592653582992	3.
2.	0.003553285453164729	1.
0.	2.	3.
2.	0.7827332301502178	3.
1.	4.096907783696555	3.
2.	0.9553162461181663	2.
3.	5.498331135097535	2.
0.	1.	3.
2.	1.5718220877804723	3.
1.	0.7837661824874359	3.
2.	1.5707773876400886	1.
3.	3.1415926535897936	1.
0.	3.	2.
2.	1.0459426193589287	2.
1.	4.709493460949378	2.
2.	1.0484552167055874	3.
3.	0.7858510798768931	3.
0.	3.	2.
2.	0.7873949061713778	2.
1.	3.7591186903130533	2.
2.	2.1856347886384113	3.
3.	5.7603713617739505	3.
