5.	0.	2.
5.	0.	1.
3.	4.956423343758722	2.
2.	1.0708912144435165	2.
3.	3.1415926535897944	2.
3.	1.4583753818988947	1.
2.	2.3224702138747415	1.
3.	3.1415926535897953	1.
0.	3.	1.
2.	2.3224702138747415	1.
0.	1.	2.
2.	0.8915695990452265	2.
1.	1.628584373858173	2.
0.	3.	2.
2.	1.8792471276665668	2.
1.	4.900696761500964	2.
2.	2.830694674210552	3.
3.	3.141592653589837	3.
0.	2.	3.
2.	0.17674908715027923	3.
1.	3.141592653589762	3.
0.	1.	3.
2.	0.028263847537636545	3.
2.	0.410967020198797	1.
0.	2.	3.
2.	0.45938321899190376	3.
1.	0.8780129612577237	3.
2.	2.2078646693993798	2.
3.	3.827549030588791	2.
0.	1.	3.
2.	1.3674508880801206	3.
1.	5.884702560010837	3.
2.	0.852975441414854	1.
3.	3.1415926535897927	1.
0.	3.	2.
2.	0.8299345015194696	2.
1.	5.155295282042976	2.
2.	1.4064661777257546	3.
3.	4.008362901575305	3.
0.	3.	2.
2.	1.8122977827760387	2.
1.	0.9006887708748662	2.
2.	2.0399583446342984	3.
3.	5.916587903502911	3.
