5.	0.	2.
5.	0.	1.
3.	1.570796326794896	3.
3.	5.318440215945682	2.
2.	1.0043591866797068	2.
3.	3.141592653589797	2.
3.	1.4689926407154008	1.
2.	1.925337983757071	1.
3.	3.141592653589793	1.
0.	3.	1.
2.	1.9253379837570705	1.
0.	1.	2.
2.	0.8377510930004248	2.
1.	4.73939643215656	2.
0.	3.	2.
2.	1.4115760935034456	2.
1.	1.4020334828346275	2.
2.	0.4991907219559342	3.
3.	3.1415926535897976	3.
0.	2.	3.
2.	0.15607627798408705	3.
1.	3.1415926535897882	3.
0.	1.	3.
2.	0.19436889681336084	3.
1.	3.141592653589797	3.
2.	0.353211029683377	1.
0.	2.	3.
2.	0.5374833407852099	3.
1.	4.073549871054667	3.
2.	0.9492888202561252	2.
3.	5.562083592413882	2.
0.	1.	3.
2.	1.694343004757652	3.
1.	0.5785694802584788	3.
2.	1.318244794824025	1.
3.	4.71238898038469	1.
0.	3.	2.
2.	0.9109983313760797	2.
1.	4.424008624057503	2.
2.	1.2262276769603841	3.
3.	0.8354981839980034	3.
0.	3.	2.
2.	1.0633473437312306	2.
1.	3.9485292071676183	2.
2.	2.1049918911653833	3.
3.	5.851611395212944	3.
