5.	0.	2.
5.	0.	1.
3.	6.283185307179585	3.
3.	3.153849880807289	2.
2.	2.6529781101724907	2.
3.	3.1415926535897922	2.
3.	5.900068571781571	1.
2.	0.3984788615033565	1.
3.	3.1415926535897922	1.
0.	3.	1.
2.	0.39847886150335987	1.
0.	1.	2.
2.	2.2148290795883194	2.
1.	1.7493521447818048	2.
0.	3.	2.
2.	1.9331419550949434	2.
1.	5.1833303619707305	2.
2.	0.7872876752247666	3.
3.	3.1415926535897953	3.
0.	2.	3.
2.	0.14083923049504712	3.
0.	1.	3.
2.	0.8883670542599638	3.
1.	3.141592653589797	3.
2.	0.7792251670741495	1.
0.	2.	3.
2.	0.24191860953023206	3.
1.	0.8407433809894526	3.
2.	0.9213371169135087	2.
3.	5.602007010492608	2.
0.	1.	3.
2.	1.7994677185532397	3.
1.	0.3045799078936054	3.
2.	1.1978020590820242	1.
0.	3.	2.
2.	0.8002287825632994	2.
1.	4.215052674469561	2.
2.	1.5060592867165878	3.
3.	0.8792159193325721	3.
0.	3.	2.
2.	1.4747578959196832	2.
1.	4.0773447992470295	2.
2.	2.009542552201093	3.
3.	5.944963995643384	3.
