5.	0.	2.
5.	0.	1.
3.	4.712388980384687	3.
3.	1.9527420017038954	2.
2.	2.8328314380430024	2.
3.	3.1415926535897944	2.
3.	3.546310035716295	1.
2.	0.6301372460645646	1.
3.	3.141592653589793	1.
0.	3.	1.
2.	0.6301372460645652	1.
0.	1.	2.
2.	2.1481122350407196	2.
1.	1.7119916256333396	2.
0.	3.	2.
2.	1.7414736693436574	2.
1.	5.409206898218429	2.
2.	0.9936788058201637	3.
3.	3.1415926535897962	3.
0.	2.	3.
2.	0.1366068579700361	3.
0.	1.	3.
2.	1.1264496144896696	3.
1.	3.1415926535898007	3.
2.	1.150261991510932	1.
0.	2.	3.
2.	0.26937766663953716	3.
1.	0.9133726259234065	3.
2.	0.9442051719127758	2.
3.	2.4380848402661175	2.
0.	1.	3.
2.	1.7309901932563834	3.
1.	3.6472263338424264	3.
2.	2.229854362621305	1.
3.	1.5707963267948963	1.
0.	3.	2.
2.	0.8741198394097057	2.
1.	1.9305278649379236	2.
2.	1.2971537823158052	3.
3.	5.433707829018749	3.
0.	3.	2.
2.	1.972413985839641	2.
1.	0.8504507240133756	2.
2.	1.0639414607389026	3.
3.	2.7381230804084145	3.
