5.	0.	2.
5.	0.	1.
3.	4.712388980384704	3.
3.	1.8953248886980294	2.
2.	2.715893269781824	2.
3.	3.141592653589789	2.
3.	3.5751053033701994	1.
2.	0.47027126386336177	1.
3.	3.1415926535897905	1.
0.	3.	1.
2.	0.4702712638633637	1.
0.	1.	2.
2.	2.2139253894775113	2.
1.	1.7523919020120602	2.
0.	3.	2.
2.	1.8886813786664844	2.
1.	5.243543842254264	2.
2.	0.8090177792590711	3.
3.	3.1415926535897825	3.
0.	2.	3.
2.	0.1357846273497712	3.
0.	1.	3.
2.	0.9401137184267969	3.
1.	3.1415926535897896	3.
2.	0.9181148123834822	1.
0.	2.	3.
2.	0.26688056651749575	3.
1.	0.8567387286569554	3.
2.	0.9268428113968228	2.
3.	2.4598289570353447	2.
0.	1.	3.
2.	1.790532990625095	3.
1.	3.4849679179234876	3.
2.	1.4829958011797248	1.
3.	1.5707963267948966	1.
0.	3.	2.
2.	0.8115333946868974	2.
1.	2.0476147627707872	2.
2.	1.464541425134032	3.
3.	5.408842076343628	3.
0.	3.	2.
2.	1.7276457585405622	2.
1.	0.9220280229348435	2.
2.	1.1197678423337805	3.
3.	2.792049199675925	3.
